user_id,country,age,gender,city_size,device,registration_date
u_001527,Poland,40,M,small,mobile,2025-03-31
u_001528,Ukraine,35,M,regional,desktop,2025-03-31
u_001529,Ukraine,49,Other,capital,mobile,2025-03-31
u_001530,Ukraine,28,M,capital,mobile,2025-04-01
u_001531,Ukraine,47,F,small,mobile,2025-04-02
u_001532,Poland,42,F,small,mobile,2025-04-03
u_001533,UK,35,M,small,desktop,2025-04-03
u_001534,Ukraine,32,M,capital,mobile,2025-04-04
u_001535,Poland,65,M,capital,desktop,2025-04-04
u_001536,USA,26,M,small,mobile,2025-04-04
u_001537,UK,39,F,capital,desktop,2025-04-04
u_001538,USA,26,F,regional,desktop,2025-04-04
u_001539,Ukraine,57,M,capital,mobile,2025-04-04
u_001540,USA,46,F,capital,desktop,2025-04-04
u_001541,Ukraine,27,M,regional,desktop,2025-04-05
u_001542,Ukraine,42,M,small,desktop,2025-04-05
u_001543,Ukraine,39,M,small,desktop,2025-04-05
u_001544,Poland,29,F,regional,mobile,2025-04-05
u_001545,Ukraine,45,M,regional,mobile,2025-04-06
u_001546,Ukraine,40,F,small,desktop,2025-04-06
u_001547,USA,38,F,regional,desktop,2025-04-07
u_001548,Ukraine,35,F,regional,mobile,2025-04-08
u_001549,Ukraine,41,F,regional,desktop,2025-04-08
u_001550,Ukraine,38,M,capital,mobile,2025-04-08
u_001551,Ukraine,36,M,capital,mobile,2025-04-08
u_001552,Ukraine,28,F,small,desktop,2025-04-08
u_001553,Ukraine,56,M,regional,desktop,2025-04-08
u_001554,Ukraine,23,M,capital,mobile,2025-04-09
u_001555,USA,41,M,capital,mobile,2025-04-09
u_001556,Other,32,M,small,mobile,2025-04-09
u_001557,Poland,57,M,regional,mobile,2025-04-09
u_001558,Germany,25,F,regional,desktop,2025-04-09
u_001559,USA,27,F,capital,mobile,2025-04-09
u_001560,Other,24,M,small,mobile,2025-04-09
u_001561,Germany,39,M,small,desktop,2025-04-09
u_001562,Canada,19,M,regional,desktop,2025-04-10
u_001563,Canada,30,F,capital,mobile,2025-04-10
u_001564,USA,18,F,regional,mobile,2025-04-11
u_001565,Poland,38,M,small,mobile,2025-04-11
u_001566,Ukraine,29,F,small,mobile,2025-04-12
u_001567,Ukraine,18,M,small,mobile,2025-04-12
u_001568,Poland,49,M,regional,desktop,2025-04-12
u_001569,Poland,20,F,capital,desktop,2025-04-12
u_001570,Ukraine,45,F,regional,desktop,2025-04-12
u_001571,Poland,27,F,small,desktop,2025-04-13
u_001572,Poland,55,F,capital,desktop,2025-04-13
u_001573,USA,44,M,capital,desktop,2025-04-13
u_001574,Ukraine,23,M,regional,desktop,2025-04-13
u_001575,Ukraine,24,F,regional,mobile,2025-04-13
u_001576,USA,43,M,small,desktop,2025-04-14
u_001577,USA,32,F,capital,mobile,2025-04-14
u_001578,Other,33,F,capital,mobile,2025-04-14
u_001579,Canada,51,M,capital,desktop,2025-04-14
u_001580,Canada,27,M,regional,desktop,2025-04-14
u_001581,Ukraine,37,M,small,mobile,2025-04-15
u_001582,Ukraine,47,F,regional,desktop,2025-04-15
u_001583,Ukraine,45,M,regional,mobile,2025-04-15
u_001584,Germany,34,F,capital,mobile,2025-04-16
u_001585,Other,32,Other,regional,desktop,2025-04-16
u_001586,Ukraine,18,M,small,desktop,2025-04-16
u_001587,Poland,23,M,small,mobile,2025-04-16
u_001588,Ukraine,39,F,capital,desktop,2025-04-16
u_001589,Ukraine,34,F,regional,mobile,2025-04-16
u_001590,Ukraine,36,M,capital,desktop,2025-04-16
u_001591,Ukraine,48,F,capital,desktop,2025-04-17
u_001592,Other,21,M,capital,mobile,2025-04-17
u_001593,Ukraine,33,M,capital,mobile,2025-04-17
u_001594,USA,38,Other,capital,desktop,2025-04-17
u_001595,UK,27,F,small,desktop,2025-04-17
u_001596,Ukraine,53,M,capital,desktop,2025-04-17
u_001597,Ukraine,46,F,small,mobile,2025-04-18
u_001598,USA,39,F,small,mobile,2025-04-18
u_001599,Ukraine,57,M,regional,mobile,2025-04-18
u_001600,Canada,18,F,regional,mobile,2025-04-18
u_001601,Ukraine,35,Other,small,mobile,2025-04-19
u_001602,UK,40,M,capital,desktop,2025-04-19
u_001603,USA,25,Other,regional,mobile,2025-04-19
u_001604,Ukraine,39,Other,regional,mobile,2025-04-19
u_001605,Ukraine,22,M,small,mobile,2025-04-20
u_001606,Other,44,F,small,mobile,2025-04-20
u_001607,Ukraine,48,M,small,desktop,2025-04-20
u_001608,Ukraine,39,F,regional,mobile,2025-04-20
u_001609,Ukraine,18,M,regional,mobile,2025-04-20
u_001610,Ukraine,24,M,small,mobile,2025-04-21
u_001611,USA,42,M,small,mobile,2025-04-21
u_001612,USA,36,F,regional,mobile,2025-04-21
u_001613,Ukraine,18,F,small,mobile,2025-04-22
u_001614,USA,50,F,small,desktop,2025-04-22
u_001615,Ukraine,37,F,regional,desktop,2025-04-22
u_001616,Ukraine,26,F,capital,mobile,2025-04-22
u_001617,Germany,47,F,capital,mobile,2025-04-22
u_001618,Other,27,F,small,mobile,2025-04-22
u_001619,Ukraine,27,M,capital,mobile,2025-04-22
u_001620,Ukraine,40,F,regional,mobile,2025-04-23
u_001621,Poland,57,M,regional,mobile,2025-04-23
u_001622,USA,55,F,small,mobile,2025-04-23
u_001623,Ukraine,40,M,small,desktop,2025-04-23
u_001624,Ukraine,41,F,small,mobile,2025-04-23
u_001625,UK,45,M,regional,mobile,2025-04-23
u_001626,Ukraine,20,M,capital,mobile,2025-04-24
u_001627,Ukraine,43,M,regional,desktop,2025-04-24
u_001628,Ukraine,27,F,capital,mobile,2025-04-24
u_001629,Ukraine,39,M,regional,mobile,2025-04-24
u_001630,Poland,33,F,small,mobile,2025-04-24
u_001631,USA,42,F,regional,mobile,2025-04-24
u_001632,Germany,37,F,regional,desktop,2025-04-24
u_001633,UK,18,M,regional,mobile,2025-04-24
u_001634,Other,38,F,small,mobile,2025-04-25
u_001635,Ukraine,43,M,regional,mobile,2025-04-25
u_001636,Ukraine,41,F,regional,mobile,2025-04-25
u_001637,Other,34,F,capital,mobile,2025-04-25
u_001638,Ukraine,55,F,regional,mobile,2025-04-26
u_001639,UK,39,F,capital,mobile,2025-04-26
u_001640,USA,41,M,regional,mobile,2025-04-27
u_001641,Ukraine,48,M,small,mobile,2025-04-27
u_001642,Poland,40,M,capital,desktop,2025-04-27
u_001643,Ukraine,25,F,regional,mobile,2025-04-27
u_001644,Ukraine,18,F,capital,mobile,2025-04-27
u_001645,Poland,30,M,capital,desktop,2025-04-28
u_001646,Ukraine,45,F,capital,mobile,2025-04-28
u_001647,USA,31,F,capital,mobile,2025-04-28
u_001648,Canada,45,M,small,desktop,2025-04-28
u_001649,USA,37,F,small,mobile,2025-04-28
u_001650,Ukraine,51,F,regional,desktop,2025-04-28
u_001651,Ukraine,32,F,regional,mobile,2025-04-29
u_001652,Ukraine,41,M,small,desktop,2025-04-29
u_001653,Ukraine,42,F,small,desktop,2025-04-29
u_001654,Other,54,M,regional,desktop,2025-04-29
u_001655,Ukraine,18,F,capital,mobile,2025-04-29
u_001656,Ukraine,30,F,regional,desktop,2025-04-30
u_001657,USA,46,F,small,mobile,2025-04-30
u_001658,Ukraine,54,M,capital,desktop,2025-04-30
u_001659,Ukraine,38,F,regional,desktop,2025-04-30
u_001660,Ukraine,32,M,capital,desktop,2025-04-30
u_001661,Germany,45,F,capital,desktop,2025-04-30
u_001662,USA,46,F,regional,desktop,2025-04-30
u_001663,Ukraine,31,F,capital,desktop,2025-05-01
u_001664,Canada,39,M,small,desktop,2025-05-01
u_001665,USA,50,F,small,desktop,2025-05-01
u_001666,USA,58,M,capital,mobile,2025-05-01
u_001667,Ukraine,44,M,small,desktop,2025-05-01
u_001668,Ukraine,36,M,small,mobile,2025-05-01
u_001669,USA,35,M,regional,desktop,2025-05-01
u_001670,Ukraine,42,M,regional,mobile,2025-05-01
u_001671,Germany,34,M,small,desktop,2025-05-01
u_001672,USA,38,F,regional,desktop,2025-05-02
u_001673,Ukraine,23,M,capital,mobile,2025-05-03
u_001674,USA,51,M,capital,mobile,2025-05-03
u_001675,Other,22,F,capital,mobile,2025-05-03
u_001676,UK,30,M,regional,mobile,2025-05-03
u_001677,Ukraine,37,M,capital,desktop,2025-05-03
u_001678,Canada,59,F,regional,desktop,2025-05-03
u_001679,Poland,30,M,regional,mobile,2025-05-04
u_001680,UK,28,F,small,desktop,2025-05-04
u_001681,USA,29,F,regional,mobile,2025-05-04
u_001682,UK,55,F,small,desktop,2025-05-05
u_001683,Ukraine,18,M,small,mobile,2025-05-05
u_001684,Ukraine,23,F,capital,mobile,2025-05-05
u_001685,Ukraine,68,M,regional,desktop,2025-05-05
u_001686,Poland,43,F,capital,mobile,2025-05-05
u_001687,Poland,22,F,small,mobile,2025-05-06
u_001688,Germany,35,M,regional,desktop,2025-05-06
u_001689,Ukraine,36,F,capital,desktop,2025-05-06
u_001690,USA,46,M,capital,mobile,2025-05-07
u_001691,Canada,58,F,regional,mobile,2025-05-08
u_001692,Ukraine,40,Other,small,mobile,2025-05-09
u_001693,UK,29,M,small,mobile,2025-05-09
u_001694,UK,45,F,capital,desktop,2025-05-10
u_001695,Poland,27,F,capital,mobile,2025-05-10
u_001696,Ukraine,23,F,regional,mobile,2025-05-10
u_001697,USA,18,M,regional,mobile,2025-05-10
u_001698,Other,18,M,capital,desktop,2025-05-10
u_001699,UK,25,F,capital,mobile,2025-05-10
u_001700,Canada,21,F,small,mobile,2025-05-11
u_001701,Other,39,M,regional,mobile,2025-05-11
u_001702,Ukraine,21,F,regional,mobile,2025-05-12
u_001703,Germany,18,M,regional,mobile,2025-05-12
u_001704,Poland,23,M,regional,mobile,2025-05-12
u_001705,Other,30,F,regional,desktop,2025-05-12
u_001706,Ukraine,28,M,capital,mobile,2025-05-12
u_001707,Ukraine,54,F,capital,mobile,2025-05-12
u_001708,Canada,28,F,small,desktop,2025-05-13
u_001709,Ukraine,46,Other,small,desktop,2025-05-13
u_001710,USA,35,M,regional,mobile,2025-05-13
u_001711,Ukraine,35,M,capital,mobile,2025-05-14
u_001712,Other,25,M,capital,mobile,2025-05-14
u_001713,Canada,35,F,capital,mobile,2025-05-14
u_001714,Ukraine,26,M,small,mobile,2025-05-15
u_001715,USA,38,M,small,desktop,2025-05-15
u_001716,Ukraine,33,F,regional,mobile,2025-05-15
u_001717,Germany,24,F,small,mobile,2025-05-15
u_001718,Germany,47,M,capital,desktop,2025-05-16
u_001719,USA,41,M,regional,desktop,2025-05-16
u_001720,Ukraine,30,F,capital,desktop,2025-05-17
u_001721,Ukraine,37,M,capital,mobile,2025-05-17
u_001722,UK,34,F,small,mobile,2025-05-17
u_001723,Poland,25,F,small,mobile,2025-05-17
u_001724,Poland,36,F,capital,mobile,2025-05-18
u_001725,Ukraine,28,M,capital,desktop,2025-05-18
u_001726,Ukraine,24,F,regional,mobile,2025-05-19
u_001727,USA,18,M,capital,mobile,2025-05-20
u_001728,Ukraine,31,F,regional,mobile,2025-05-20
u_001729,Ukraine,42,M,regional,desktop,2025-05-20
u_001730,Other,27,M,capital,mobile,2025-05-20
u_001731,Ukraine,66,F,capital,desktop,2025-05-20
u_001732,UK,46,M,capital,desktop,2025-05-21
u_001733,Ukraine,51,F,small,desktop,2025-05-21
u_001734,USA,45,F,capital,desktop,2025-05-21
u_001735,UK,58,M,regional,desktop,2025-05-22
u_001736,Canada,26,M,capital,mobile,2025-05-22
u_001737,Ukraine,18,F,regional,mobile,2025-05-22
u_001738,Poland,30,M,capital,desktop,2025-05-23
u_001739,USA,42,F,capital,desktop,2025-05-23
u_001740,Ukraine,37,M,regional,desktop,2025-05-23
u_001741,Ukraine,39,M,regional,mobile,2025-05-24
u_001742,Ukraine,51,Other,capital,desktop,2025-05-24
u_001743,Other,40,F,capital,desktop,2025-05-25
u_001744,UK,45,M,small,mobile,2025-05-26
u_001745,Germany,24,M,capital,desktop,2025-05-27
u_001746,UK,22,F,capital,mobile,2025-05-27
u_001747,Poland,55,F,regional,desktop,2025-05-27
u_001748,Poland,37,Other,capital,mobile,2025-05-27
u_001749,Ukraine,28,F,regional,mobile,2025-05-27
u_001750,Germany,28,M,regional,mobile,2025-05-27
u_001751,Ukraine,28,F,regional,mobile,2025-05-28
u_001752,Canada,27,M,regional,mobile,2025-05-28
u_001753,USA,20,F,regional,mobile,2025-05-28
u_001754,Ukraine,18,Other,small,mobile,2025-05-28
u_001755,Germany,33,M,capital,desktop,2025-05-28
u_001756,Ukraine,28,F,capital,mobile,2025-05-28
u_001757,Other,49,M,regional,desktop,2025-05-28
u_001758,Canada,39,M,capital,desktop,2025-05-28
u_001759,Other,39,F,capital,mobile,2025-05-28
u_001760,Ukraine,27,F,capital,desktop,2025-05-30
u_001761,Ukraine,34,M,regional,mobile,2025-05-30
u_001762,Ukraine,40,M,capital,mobile,2025-05-30
u_001763,Ukraine,44,F,regional,desktop,2025-05-30
u_001764,Ukraine,34,M,small,mobile,2025-05-31
u_001765,Ukraine,48,F,regional,mobile,2025-05-31
u_001766,Other,36,F,capital,mobile,2025-05-31
u_001767,Ukraine,45,M,small,desktop,2025-06-01
u_001768,Ukraine,30,F,capital,desktop,2025-06-01
u_001769,USA,18,F,small,mobile,2025-06-01
u_001770,Germany,39,M,regional,mobile,2025-06-01
u_001771,USA,44,F,capital,mobile,2025-06-01
u_001772,Germany,42,F,small,mobile,2025-06-01
u_001773,Canada,41,M,regional,mobile,2025-06-02
u_001774,Germany,31,M,regional,desktop,2025-06-02
u_001775,Poland,26,M,regional,mobile,2025-06-02
u_001776,UK,42,M,regional,mobile,2025-06-02
u_001777,Ukraine,41,M,regional,desktop,2025-06-03
u_001778,Ukraine,29,F,small,mobile,2025-06-03
u_001779,Poland,49,M,capital,mobile,2025-06-03
u_001780,Ukraine,25,F,regional,desktop,2025-06-03
u_001781,USA,28,F,regional,mobile,2025-06-04
u_001782,Ukraine,55,M,regional,desktop,2025-06-04
u_001783,Ukraine,46,M,regional,desktop,2025-06-04
u_001784,Ukraine,31,M,capital,desktop,2025-06-04
u_001785,USA,39,F,small,desktop,2025-06-04
u_001786,Ukraine,37,F,capital,mobile,2025-06-04
u_001787,UK,18,M,capital,mobile,2025-06-04
u_001788,USA,25,M,regional,mobile,2025-06-04
u_001789,Ukraine,35,F,capital,mobile,2025-06-04
u_001790,USA,31,F,capital,mobile,2025-06-04
u_001791,Ukraine,38,F,capital,desktop,2025-06-05
u_001792,Ukraine,49,M,regional,mobile,2025-06-05
u_001793,UK,32,M,small,desktop,2025-06-06
u_001794,Canada,23,F,regional,mobile,2025-06-06
u_001795,Ukraine,39,F,capital,desktop,2025-06-06
u_001796,Poland,32,F,small,mobile,2025-06-07
u_001797,Ukraine,34,F,capital,desktop,2025-06-07
u_001798,Poland,32,M,small,desktop,2025-06-07
u_001799,Germany,62,F,regional,desktop,2025-06-08
u_001800,Germany,18,M,capital,mobile,2025-06-08
u_001801,Germany,31,M,regional,mobile,2025-06-08
u_001802,Ukraine,35,Other,capital,mobile,2025-06-09
u_001803,UK,26,M,small,mobile,2025-06-09
u_001804,UK,46,F,capital,mobile,2025-06-09
u_001805,UK,45,F,small,mobile,2025-06-09
u_001806,Ukraine,35,F,small,desktop,2025-06-09
u_001807,Ukraine,32,M,small,mobile,2025-06-11
u_001808,Ukraine,34,F,small,mobile,2025-06-11
u_001809,Ukraine,34,F,capital,mobile,2025-06-12
u_001810,Ukraine,35,F,regional,desktop,2025-06-12
u_001811,Ukraine,33,F,small,desktop,2025-06-12
u_001812,UK,39,M,capital,mobile,2025-06-12
u_001813,Ukraine,45,M,capital,desktop,2025-06-12
u_001814,USA,21,M,capital,desktop,2025-06-12
u_001815,Poland,23,M,capital,desktop,2025-06-13
u_001816,USA,18,F,small,desktop,2025-06-13
u_001817,Poland,46,F,regional,mobile,2025-06-13
u_001818,Poland,39,F,regional,mobile,2025-06-13
u_001819,Germany,42,M,small,desktop,2025-06-13
u_001820,Other,18,M,capital,mobile,2025-06-14
u_001821,Poland,57,F,small,desktop,2025-06-14
u_001822,Poland,28,M,capital,mobile,2025-06-14
u_001823,Germany,38,F,capital,mobile,2025-06-14
u_001824,UK,46,F,capital,mobile,2025-06-15
u_001825,Ukraine,24,M,capital,mobile,2025-06-15
u_001826,Poland,29,M,regional,mobile,2025-06-15
u_001827,Poland,38,M,regional,desktop,2025-06-15
u_001828,Other,70,M,capital,desktop,2025-06-15
u_001829,Poland,39,F,capital,mobile,2025-06-16
u_001830,Poland,55,M,regional,desktop,2025-06-16
u_001831,Other,50,M,capital,mobile,2025-06-16
u_001832,Poland,40,M,small,mobile,2025-06-16
u_001833,Ukraine,24,F,small,mobile,2025-06-17
u_001834,Ukraine,48,Other,regional,mobile,2025-06-17
u_001835,Ukraine,18,F,regional,mobile,2025-06-17
u_001836,Ukraine,55,F,regional,mobile,2025-06-17
u_001837,Ukraine,38,M,regional,desktop,2025-06-18
u_001838,USA,18,M,small,desktop,2025-06-18
u_001839,UK,31,Other,small,mobile,2025-06-18
u_001840,Ukraine,43,M,regional,mobile,2025-06-18
u_001841,Poland,33,F,regional,mobile,2025-06-18
u_001842,Ukraine,44,M,small,mobile,2025-06-18
u_001843,Other,25,F,capital,desktop,2025-06-18
u_001844,Ukraine,20,M,regional,desktop,2025-06-19
u_001845,Germany,35,F,regional,desktop,2025-06-19
u_001846,Ukraine,36,M,regional,desktop,2025-06-19
u_001847,Germany,31,M,capital,desktop,2025-06-20
u_001848,Ukraine,50,M,capital,mobile,2025-06-20
u_001849,USA,25,F,capital,mobile,2025-06-21
u_001850,Ukraine,39,F,regional,desktop,2025-06-21
u_001851,Canada,36,F,small,mobile,2025-06-22
u_001852,Poland,18,F,small,mobile,2025-06-22
u_001853,USA,20,M,capital,mobile,2025-06-22
u_001854,USA,36,F,capital,desktop,2025-06-23
u_001855,Other,59,M,small,desktop,2025-06-23
u_001856,Ukraine,42,F,regional,mobile,2025-06-23
u_001857,Ukraine,18,F,regional,mobile,2025-06-23
u_001858,Ukraine,18,M,capital,desktop,2025-06-24
u_001859,Ukraine,44,F,capital,desktop,2025-06-24
u_001860,Germany,34,F,small,desktop,2025-06-24
u_001861,Other,49,F,regional,desktop,2025-06-25
u_001862,Other,25,F,capital,mobile,2025-06-25
u_001863,Poland,40,M,small,mobile,2025-06-25
u_001864,Germany,46,F,regional,desktop,2025-06-26
u_001865,USA,30,F,small,desktop,2025-06-26
u_001866,Other,30,M,regional,mobile,2025-06-26
u_001867,Ukraine,36,M,regional,desktop,2025-06-26
u_001868,Poland,42,M,small,desktop,2025-06-27
u_001869,USA,35,F,small,desktop,2025-06-27
u_001870,Ukraine,47,M,small,desktop,2025-06-27
u_001871,Ukraine,30,F,small,mobile,2025-06-27
u_001872,Other,20,F,regional,desktop,2025-06-28
u_001873,Other,59,M,capital,desktop,2025-06-28
u_001874,Canada,28,M,capital,desktop,2025-06-28
u_001875,USA,29,M,small,desktop,2025-06-28
u_001876,Ukraine,35,M,capital,desktop,2025-06-28
u_001877,Ukraine,36,F,small,desktop,2025-06-29
u_001878,Poland,31,M,small,desktop,2025-06-29
u_001879,Poland,35,M,small,mobile,2025-06-29
u_001880,Poland,35,F,small,mobile,2025-06-29
u_001881,Germany,38,F,regional,mobile,2025-06-30
u_001882,Ukraine,18,F,regional,desktop,2025-06-30
u_001883,UK,58,M,small,desktop,2025-06-30
u_001884,Ukraine,34,F,capital,desktop,2025-06-30
u_001885,Ukraine,42,F,capital,desktop,2025-07-01
u_001886,Ukraine,19,M,small,desktop,2025-07-01
u_001887,Ukraine,30,M,regional,desktop,2025-07-01
u_001888,USA,27,F,regional,desktop,2025-07-01
u_001889,Ukraine,53,M,capital,desktop,2025-07-01
u_001890,Ukraine,28,M,regional,mobile,2025-07-02
u_001891,USA,45,M,small,mobile,2025-07-02
u_001892,Poland,28,F,regional,mobile,2025-07-02
u_001893,Ukraine,30,F,regional,mobile,2025-07-02
u_001894,Ukraine,33,M,regional,desktop,2025-07-02
u_001895,Ukraine,51,F,small,desktop,2025-07-03
u_001896,Germany,18,M,small,mobile,2025-07-03
u_001897,Ukraine,20,F,regional,mobile,2025-07-03
u_001898,Ukraine,18,M,regional,mobile,2025-07-03
u_001899,Ukraine,22,M,capital,desktop,2025-07-04
u_001900,Germany,26,M,regional,mobile,2025-07-05
u_001901,Ukraine,18,M,capital,desktop,2025-07-05
u_001902,USA,27,M,regional,desktop,2025-07-05
u_001903,Ukraine,18,F,regional,desktop,2025-07-05
u_001904,Germany,23,F,capital,mobile,2025-07-05
u_001905,Ukraine,50,M,capital,desktop,2025-07-06
u_001906,Ukraine,40,M,capital,mobile,2025-07-06
u_001907,Ukraine,38,Other,capital,mobile,2025-07-06
u_001908,USA,23,M,regional,desktop,2025-07-07
u_001909,Canada,18,F,capital,mobile,2025-07-07
u_001910,Ukraine,22,M,capital,mobile,2025-07-07
u_001911,Ukraine,35,M,small,mobile,2025-07-08
u_001912,Canada,46,M,capital,desktop,2025-07-08
u_001913,Poland,46,M,small,desktop,2025-07-08
u_001914,Ukraine,43,M,regional,mobile,2025-07-08
u_001915,Ukraine,27,M,regional,mobile,2025-07-08
u_001916,Germany,36,F,regional,desktop,2025-07-09
u_001917,UK,32,M,capital,desktop,2025-07-09
u_001918,Germany,33,F,small,mobile,2025-07-09
u_001919,Other,60,F,small,desktop,2025-07-09
u_001920,Poland,18,F,capital,mobile,2025-07-09
u_001921,Ukraine,33,F,small,desktop,2025-07-10
u_001922,Poland,50,F,regional,desktop,2025-07-10
u_001923,Ukraine,18,M,small,mobile,2025-07-10
u_001924,Ukraine,28,M,small,mobile,2025-07-10
u_001925,Ukraine,29,M,capital,mobile,2025-07-11
u_001926,Ukraine,33,F,small,mobile,2025-07-11
u_001927,UK,18,F,small,mobile,2025-07-11
u_001928,Ukraine,43,M,regional,mobile,2025-07-12
u_001929,Ukraine,43,M,capital,mobile,2025-07-13
u_001930,Germany,42,M,small,desktop,2025-07-13
u_001931,Germany,25,M,regional,desktop,2025-07-13
u_001932,USA,37,M,capital,desktop,2025-07-13
u_001933,USA,25,M,small,mobile,2025-07-13
u_001934,UK,32,Other,regional,mobile,2025-07-14
u_001935,Ukraine,61,M,small,desktop,2025-07-14
u_001936,Poland,37,M,regional,desktop,2025-07-14
u_001937,Germany,21,F,capital,desktop,2025-07-14
u_001938,Ukraine,38,F,small,desktop,2025-07-15
u_001939,Ukraine,19,F,regional,mobile,2025-07-15
u_001940,Ukraine,21,M,regional,mobile,2025-07-15
u_001941,Poland,23,M,regional,mobile,2025-07-15
u_001942,Ukraine,30,F,capital,desktop,2025-07-15
u_001943,Ukraine,47,M,regional,mobile,2025-07-15
u_001944,USA,42,F,regional,desktop,2025-07-15
u_001945,Other,42,F,small,mobile,2025-07-16
u_001946,Ukraine,22,M,small,mobile,2025-07-16
u_001947,Other,29,F,small,mobile,2025-07-16
u_001948,Ukraine,39,F,capital,mobile,2025-07-16
u_001949,Other,28,M,regional,mobile,2025-07-16
u_001950,Other,32,F,capital,desktop,2025-07-16
u_001951,Ukraine,41,M,small,mobile,2025-07-17
u_001952,USA,31,Other,regional,desktop,2025-07-17
u_001953,Other,38,M,small,desktop,2025-07-17
u_001954,Canada,55,M,capital,mobile,2025-07-17
u_001955,Other,33,F,capital,mobile,2025-07-17
u_001956,Poland,50,M,small,desktop,2025-07-17
u_001957,Ukraine,42,F,regional,mobile,2025-07-18
u_001958,USA,18,F,small,mobile,2025-07-18
u_001959,Germany,22,M,small,mobile,2025-07-18
u_001960,Germany,25,F,regional,desktop,2025-07-19
u_001961,Ukraine,25,M,regional,mobile,2025-07-19
u_001962,Germany,34,F,regional,mobile,2025-07-19
u_001963,Ukraine,43,M,small,desktop,2025-07-20
u_001964,UK,51,F,small,desktop,2025-07-20
u_001965,Ukraine,39,F,capital,desktop,2025-07-20
u_001966,UK,30,M,regional,mobile,2025-07-20
u_001967,USA,18,F,capital,desktop,2025-07-20
u_001968,Poland,36,M,regional,desktop,2025-07-20
u_001969,Poland,36,F,small,desktop,2025-07-20
u_001970,Ukraine,38,M,small,mobile,2025-07-21
u_001971,Other,61,Other,regional,mobile,2025-07-22
u_001972,UK,50,M,capital,mobile,2025-07-22
u_001973,Ukraine,45,M,capital,mobile,2025-07-23
u_001974,Ukraine,24,F,capital,mobile,2025-07-23
u_001975,Ukraine,29,M,capital,desktop,2025-07-24
u_001976,Poland,34,M,small,desktop,2025-07-24
u_001977,Other,26,M,regional,desktop,2025-07-24
u_001978,UK,42,M,capital,mobile,2025-07-24
u_001979,Ukraine,40,M,regional,mobile,2025-07-25
u_001980,USA,22,M,capital,mobile,2025-07-25
u_001981,Ukraine,50,F,capital,desktop,2025-07-25
u_001982,USA,37,M,small,mobile,2025-07-26
u_001983,Ukraine,18,M,capital,mobile,2025-07-27
u_001984,Germany,35,M,regional,desktop,2025-07-27
u_001985,Other,39,F,regional,mobile,2025-07-27
u_001986,Ukraine,47,M,capital,desktop,2025-07-28
u_001987,UK,31,M,capital,desktop,2025-07-28
u_001988,Other,45,M,capital,desktop,2025-07-28
u_001989,Ukraine,38,F,capital,mobile,2025-07-28
u_001990,Ukraine,20,F,small,desktop,2025-07-29
u_001991,UK,19,F,regional,desktop,2025-07-29
u_001992,Ukraine,49,F,regional,mobile,2025-07-30
u_001993,Ukraine,50,Other,capital,mobile,2025-07-30
u_001994,Poland,39,F,small,desktop,2025-07-30
u_001995,USA,53,M,capital,desktop,2025-07-30
u_001996,Ukraine,48,F,small,mobile,2025-07-31
u_001997,Ukraine,44,F,capital,mobile,2025-08-01
u_001998,USA,25,Other,small,mobile,2025-08-01
u_001999,Poland,56,M,capital,desktop,2025-08-02
u_002000,USA,42,F,capital,mobile,2025-08-02
u_002001,Ukraine,31,F,regional,desktop,2025-08-02
u_002002,Other,27,Other,capital,mobile,2025-08-02
u_002003,Germany,39,Other,small,mobile,2025-08-04
u_002004,Ukraine,18,F,regional,mobile,2025-08-05
u_002005,Canada,44,M,regional,mobile,2025-08-05
u_002006,Poland,24,F,capital,mobile,2025-08-06
u_002007,Ukraine,40,M,regional,desktop,2025-08-07
u_002008,Ukraine,29,F,capital,mobile,2025-08-08
u_002009,UK,32,M,small,mobile,2025-08-08
u_002010,Ukraine,26,M,regional,mobile,2025-08-09
u_002011,Ukraine,34,F,regional,mobile,2025-08-09
u_002012,Ukraine,58,F,small,desktop,2025-08-10
u_002013,Ukraine,52,F,regional,mobile,2025-08-10
u_002014,Ukraine,40,F,regional,mobile,2025-08-10
u_002015,Poland,35,F,capital,desktop,2025-08-10
u_002016,Ukraine,46,F,regional,desktop,2025-08-11
u_002017,Ukraine,49,Other,capital,mobile,2025-08-11
u_002018,Germany,26,F,capital,mobile,2025-08-11
u_002019,Ukraine,35,M,small,desktop,2025-08-12
u_002020,Germany,18,F,capital,desktop,2025-08-13
u_002021,Ukraine,49,M,regional,mobile,2025-08-13
u_002022,Ukraine,60,F,capital,mobile,2025-08-13
u_002023,Ukraine,36,M,regional,desktop,2025-08-13
u_002024,Poland,18,F,small,mobile,2025-08-14
u_002025,Ukraine,43,F,capital,desktop,2025-08-14
u_002026,USA,25,M,regional,desktop,2025-08-15
u_002027,Ukraine,28,M,regional,desktop,2025-08-15
u_002028,Poland,43,M,small,mobile,2025-08-15
u_002029,Germany,39,F,capital,mobile,2025-08-15
u_002030,Ukraine,30,F,small,desktop,2025-08-16
u_002031,Poland,28,M,regional,mobile,2025-08-16
u_002032,Ukraine,37,M,regional,mobile,2025-08-16
u_002033,Ukraine,31,M,capital,desktop,2025-08-17
u_002034,Ukraine,22,F,capital,desktop,2025-08-18
u_002035,USA,32,F,regional,desktop,2025-08-19
u_002036,Other,40,M,capital,mobile,2025-08-19
