user_id,date,sessions,articles_read,minutes_spent
u_002558,2026-02-03,4,1,19
u_002558,2026-02-05,4,1,21
u_002558,2026-02-08,5,2,25
u_002558,2026-02-09,5,3,4
u_002558,2026-02-13,1,2,8
u_002558,2026-02-14,1,1,23
u_002558,2026-02-15,2,1,4
u_002558,2026-02-17,1,3,27
u_002558,2026-02-19,5,3,9
u_002558,2026-02-20,2,2,48
u_002558,2026-02-23,2,2,4
u_002558,2026-02-24,4,4,40
u_002558,2026-02-25,3,4,13
u_002558,2026-03-01,1,2,14
u_002558,2026-03-02,2,4,19
u_002558,2026-03-03,5,0,18
u_002558,2026-03-04,4,5,1
u_002558,2026-03-06,6,2,5
u_002558,2026-03-11,1,4,46
u_002558,2026-03-13,3,1,29
u_002558,2026-03-14,3,3,35
u_002558,2026-03-15,2,3,29
u_002558,2026-03-16,3,1,6
u_002558,2026-03-19,3,3,3
u_002558,2026-03-20,2,4,21
u_002558,2026-03-22,3,1,11
u_002558,2026-03-24,3,2,13
u_002558,2026-03-25,3,3,14
u_002558,2026-03-26,3,3,20
u_002558,2026-03-29,2,1,33
u_002558,2026-03-30,1,4,33
u_002558,2026-03-31,2,2,15
u_002559,2025-12-19,1,4,16
u_002559,2025-12-20,5,4,31
u_002559,2025-12-23,2,4,49
u_002559,2025-12-24,2,3,62
u_002559,2025-12-25,1,4,12
u_002559,2025-12-29,2,2,26
u_002559,2025-12-30,1,0,17
u_002559,2025-12-31,4,2,11
u_002559,2026-01-02,3,6,26
u_002559,2026-01-04,3,1,14
u_002559,2026-01-06,1,2,18
u_002559,2026-01-08,2,6,41
u_002559,2026-01-11,1,1,47
u_002559,2026-01-14,1,3,9
u_002559,2026-01-15,3,1,53
u_002559,2026-01-16,5,2,16
u_002559,2026-01-17,6,2,41
u_002559,2026-01-18,1,2,30
u_002559,2026-01-20,2,3,9
u_002559,2026-01-21,2,5,20
u_002559,2026-01-24,1,7,54
u_002559,2026-01-29,3,5,8
u_002559,2026-02-05,2,2,13
u_002559,2026-02-06,1,0,16
u_002559,2026-02-07,3,1,4
u_002559,2026-02-11,1,1,3
u_002559,2026-02-15,3,0,2
u_002560,2026-01-04,1,2,5
u_002560,2026-01-17,2,0,10
u_002560,2026-01-21,1,1,2
u_002560,2026-01-30,1,2,8
u_002560,2026-01-31,1,1,1
u_002560,2026-02-26,1,5,7
u_002560,2026-03-03,1,2,3
u_002560,2026-03-12,2,0,1
u_002561,2025-12-31,4,3,7
u_002561,2026-01-01,7,4,19
u_002561,2026-01-02,3,4,3
u_002561,2026-01-03,3,2,33
u_002561,2026-01-04,4,4,15
u_002561,2026-01-05,2,6,24
u_002561,2026-01-07,5,2,4
u_002561,2026-01-08,1,7,20
u_002561,2026-01-10,5,1,17
u_002561,2026-01-11,2,3,6
u_002561,2026-01-12,2,2,4
u_002561,2026-01-14,3,3,33
u_002561,2026-01-16,5,0,19
u_002561,2026-01-18,2,5,33
u_002561,2026-01-20,2,3,2
u_002561,2026-01-25,4,1,14
u_002561,2026-01-26,4,1,16
u_002561,2026-01-27,3,2,35
u_002561,2026-01-28,1,1,11
u_002561,2026-01-29,3,5,27
u_002561,2026-01-30,4,0,8
u_002561,2026-01-31,2,1,7
u_002561,2026-02-01,4,0,3
u_002561,2026-02-02,4,6,15
u_002561,2026-02-03,2,1,26
u_002561,2026-02-05,6,2,21
u_002561,2026-02-07,4,1,31
u_002561,2026-02-11,2,2,12
u_002561,2026-02-12,2,2,14
u_002561,2026-02-13,2,2,53
u_002561,2026-02-14,2,4,29
u_002561,2026-02-15,5,2,34
u_002561,2026-02-18,1,2,6
u_002561,2026-02-19,4,2,7
u_002561,2026-02-21,3,3,36
u_002561,2026-02-26,1,1,7
u_002561,2026-02-27,3,1,17
u_002561,2026-03-01,1,1,37
u_002561,2026-03-02,2,0,16
u_002561,2026-03-03,2,4,13
u_002561,2026-03-04,4,4,5
u_002561,2026-03-05,3,3,13
u_002561,2026-03-06,7,6,8
u_002561,2026-03-09,3,1,6
u_002561,2026-03-10,2,3,15
u_002561,2026-03-12,3,4,7
u_002561,2026-03-14,4,4,3
u_002561,2026-03-15,2,2,46
u_002561,2026-03-17,5,4,16
u_002561,2026-03-21,4,1,9
u_002561,2026-03-24,3,3,4
u_002561,2026-03-27,4,1,11
u_002561,2026-03-28,3,6,23
u_002561,2026-03-29,4,0,17
u_002562,2025-12-23,4,2,11
u_002562,2025-12-24,1,4,32
u_002562,2025-12-26,4,2,49
u_002562,2025-12-28,1,4,42
u_002562,2025-12-29,2,5,40
u_002562,2025-12-31,1,3,20
u_002562,2026-01-03,4,2,13
u_002562,2026-01-04,1,6,32
u_002562,2026-01-07,4,1,24
u_002562,2026-01-08,4,2,44
u_002562,2026-01-09,1,2,19
u_002562,2026-01-10,1,5,32
u_002562,2026-01-11,1,4,27
u_002562,2026-01-12,3,3,40
u_002562,2026-01-13,4,3,7
u_002562,2026-01-17,2,4,69
u_002562,2026-01-18,1,4,15
u_002562,2026-01-21,3,5,9
u_002562,2026-01-22,1,0,37
u_002562,2026-01-24,1,3,26
u_002562,2026-01-25,2,3,8
u_002562,2026-01-26,1,5,33
u_002562,2026-01-30,1,4,36
u_002562,2026-01-31,1,8,35
u_002562,2026-02-02,2,4,18
u_002562,2026-02-03,1,1,17
u_002562,2026-02-04,3,7,16
u_002562,2026-02-06,1,3,8
u_002562,2026-02-07,4,3,67
u_002562,2026-02-09,2,7,17
u_002562,2026-02-10,1,4,11
u_002562,2026-02-11,2,1,57
u_002562,2026-02-12,1,1,35
u_002562,2026-02-13,6,8,54
u_002562,2026-02-16,2,4,8
u_002562,2026-02-17,1,3,43
u_002562,2026-02-18,4,5,16
u_002562,2026-02-19,5,4,33
u_002562,2026-02-21,1,2,17
u_002562,2026-02-24,1,3,42
u_002562,2026-02-25,3,2,17
u_002562,2026-02-26,2,5,22
u_002562,2026-03-01,1,2,33
u_002562,2026-03-04,2,6,12
u_002562,2026-03-05,3,3,28
u_002562,2026-03-07,4,1,35
u_002562,2026-03-08,1,4,32
u_002562,2026-03-09,2,1,18
u_002562,2026-03-10,5,1,62
u_002562,2026-03-11,5,5,30
u_002562,2026-03-12,1,1,16
u_002562,2026-03-15,4,6,15
u_002562,2026-03-16,2,3,23
u_002562,2026-03-18,3,4,17
u_002562,2026-03-20,2,4,59
u_002562,2026-03-21,3,3,5
u_002562,2026-03-22,3,2,15
u_002562,2026-03-24,1,2,59
u_002562,2026-03-26,3,5,21
u_002562,2026-03-27,4,4,8
u_002562,2026-03-28,3,4,54
u_002562,2026-03-29,1,2,29
u_002563,2025-12-26,4,5,18
u_002563,2025-12-28,4,2,16
u_002563,2025-12-30,1,1,18
u_002563,2026-01-01,1,3,95
u_002563,2026-01-02,1,2,56
u_002563,2026-01-04,1,2,28
u_002563,2026-01-05,1,1,19
u_002563,2026-01-07,3,5,17
u_002563,2026-01-08,1,0,24
u_002563,2026-01-14,1,2,6
u_002563,2026-01-18,4,2,8
u_002563,2026-01-20,1,1,7
u_002563,2026-01-22,4,2,13
u_002564,2025-12-26,1,0,6
u_002564,2025-12-27,1,1,8
u_002564,2026-01-21,3,1,4
u_002564,2026-01-24,1,0,3
u_002564,2026-02-01,1,2,2
u_002564,2026-02-07,1,0,6
u_002564,2026-02-10,1,3,1
u_002564,2026-02-13,1,2,14
u_002564,2026-02-14,3,0,7
u_002564,2026-02-23,1,2,6
u_002564,2026-03-05,1,1,17
u_002564,2026-03-18,1,0,9
u_002564,2026-03-21,1,1,1
u_002564,2026-03-23,2,1,1
u_002564,2026-03-27,1,2,2
u_002564,2026-03-31,1,1,4
u_002565,2025-12-29,1,4,15
u_002565,2025-12-31,5,4,1
u_002565,2026-01-01,6,5,27
u_002565,2026-01-02,3,5,36
u_002565,2026-01-04,1,2,1
u_002565,2026-01-06,3,3,83
u_002565,2026-01-09,1,4,132
u_002565,2026-01-10,3,7,6
u_002565,2026-01-13,4,2,12
u_002565,2026-01-14,2,2,5
u_002565,2026-01-15,1,4,26
u_002565,2026-01-16,5,4,36
u_002565,2026-01-17,1,6,33
u_002565,2026-01-18,2,4,10
u_002565,2026-01-20,1,4,41
u_002565,2026-01-21,1,1,36
u_002565,2026-01-22,3,4,21
u_002565,2026-01-23,2,2,32
u_002565,2026-01-28,2,4,13
u_002565,2026-02-01,1,4,5
u_002565,2026-02-03,1,2,45
u_002565,2026-02-04,3,6,9
u_002565,2026-02-05,1,7,50
u_002565,2026-02-08,5,1,29
u_002565,2026-02-10,1,8,50
u_002565,2026-02-12,2,4,6
u_002565,2026-02-14,7,5,18
u_002565,2026-02-15,2,7,8
u_002565,2026-02-16,1,4,5
u_002565,2026-02-17,3,4,31
u_002565,2026-02-22,2,3,25
u_002565,2026-02-23,3,2,13
u_002565,2026-02-24,4,7,11
u_002565,2026-02-26,3,4,17
u_002565,2026-03-01,2,1,3
u_002565,2026-03-02,1,4,23
u_002565,2026-03-03,2,2,30
u_002565,2026-03-04,2,9,14
u_002565,2026-03-05,2,3,70
u_002565,2026-03-06,3,5,59
u_002565,2026-03-07,4,3,28
u_002565,2026-03-08,5,5,50
u_002565,2026-03-09,4,6,28
u_002565,2026-03-10,5,1,5
u_002565,2026-03-12,2,2,23
u_002565,2026-03-14,4,3,35
u_002565,2026-03-15,2,2,10
u_002565,2026-03-17,4,4,39
u_002565,2026-03-18,2,0,18
u_002565,2026-03-19,2,4,33
u_002565,2026-03-20,2,1,32
u_002565,2026-03-21,2,2,44
u_002565,2026-03-22,3,5,12
u_002565,2026-03-24,1,7,95
u_002565,2026-03-25,1,4,27
u_002565,2026-03-26,1,2,28
u_002565,2026-03-27,1,2,46
u_002565,2026-03-30,2,3,56
u_002565,2026-03-31,2,3,47
u_002566,2025-12-21,4,2,42
u_002566,2025-12-22,3,4,3
u_002566,2025-12-23,2,4,2
u_002566,2025-12-25,2,1,9
u_002566,2025-12-27,5,2,1
u_002566,2025-12-31,4,3,35
u_002566,2026-01-02,4,3,18
u_002566,2026-01-04,2,0,45
u_002566,2026-01-05,5,1,7
u_002566,2026-01-10,1,2,25
u_002566,2026-01-17,2,0,6
u_002566,2026-01-19,2,0,6
u_002567,2025-12-22,1,0,4
u_002567,2026-01-04,1,1,5
u_002567,2026-01-15,2,0,7
u_002567,2026-01-18,1,2,6
u_002567,2026-01-24,1,0,3
u_002567,2026-02-07,1,0,4
u_002567,2026-02-09,1,2,2
u_002567,2026-03-01,1,1,1
u_002567,2026-03-03,1,2,5
u_002567,2026-03-06,1,2,1
u_002567,2026-03-17,1,1,2
u_002567,2026-03-26,1,2,22
u_002567,2026-03-31,2,0,1
u_002568,2025-12-30,1,1,6
u_002568,2026-01-14,1,1,1
u_002568,2026-01-24,1,1,4
u_002568,2026-01-25,2,1,4
u_002568,2026-02-04,1,0,5
u_002568,2026-02-12,6,0,11
u_002568,2026-02-22,1,1,1
u_002568,2026-03-01,1,1,4
u_002568,2026-03-06,3,2,2
u_002568,2026-03-15,3,0,10
u_002568,2026-03-19,1,3,5
u_002568,2026-03-25,1,2,9
u_002569,2025-12-23,3,7,47
u_002569,2025-12-24,5,4,69
u_002569,2025-12-25,2,5,14
u_002569,2025-12-26,3,4,12
u_002569,2025-12-27,3,4,31
u_002569,2025-12-30,1,1,31
u_002569,2026-01-02,3,4,5
u_002569,2026-01-03,3,3,63
u_002569,2026-01-04,1,3,3
u_002569,2026-01-10,1,4,12
u_002569,2026-01-12,3,3,30
u_002569,2026-01-13,2,4,18
u_002569,2026-01-19,1,3,112
u_002569,2026-01-21,1,8,19
u_002569,2026-01-22,2,2,3
u_002569,2026-01-23,1,3,9
u_002569,2026-01-24,3,3,25
u_002569,2026-01-25,1,6,51
u_002569,2026-01-27,1,5,29
u_002569,2026-01-29,3,5,15
u_002569,2026-01-30,1,0,18
u_002569,2026-01-31,5,2,23
u_002569,2026-02-02,1,7,35
u_002569,2026-02-04,1,2,47
u_002569,2026-02-08,2,5,78
u_002569,2026-02-09,1,5,13
u_002569,2026-02-11,3,5,31
u_002569,2026-02-18,2,4,40
u_002569,2026-02-22,1,5,15
u_002569,2026-02-24,2,6,5
u_002569,2026-02-26,2,3,32
u_002569,2026-02-28,1,4,16
u_002569,2026-03-01,3,5,74
u_002569,2026-03-03,1,2,9
u_002569,2026-03-04,2,1,63
u_002569,2026-03-05,1,5,17
u_002569,2026-03-07,1,4,16
u_002569,2026-03-08,1,0,6
u_002569,2026-03-09,1,1,19
u_002569,2026-03-10,5,3,16
u_002569,2026-03-11,2,4,26
u_002569,2026-03-13,1,4,5
u_002569,2026-03-14,2,3,3
u_002569,2026-03-15,1,5,13
u_002569,2026-03-16,1,0,10
u_002569,2026-03-19,1,3,25
u_002569,2026-03-22,4,6,4
u_002569,2026-03-23,1,3,44
u_002569,2026-03-24,4,4,22
u_002569,2026-03-25,1,5,61
u_002569,2026-03-26,2,0,36
u_002569,2026-03-27,1,2,23
u_002569,2026-03-30,2,1,9
u_002569,2026-03-31,2,5,20
u_002570,2025-12-24,2,1,18
u_002570,2025-12-26,2,1,16
u_002570,2025-12-27,7,7,36
u_002570,2025-12-29,3,3,10
u_002570,2025-12-30,2,5,11
u_002570,2025-12-31,3,2,9
u_002570,2026-01-01,3,4,6
u_002570,2026-01-03,6,2,33
u_002570,2026-01-04,1,2,22
u_002570,2026-01-07,4,2,35
u_002570,2026-01-08,2,2,8
u_002570,2026-01-09,2,2,14
u_002570,2026-01-16,2,3,19
u_002570,2026-01-18,1,1,16
u_002570,2026-01-20,3,1,4
u_002570,2026-01-22,3,3,33
u_002570,2026-01-24,4,3,7
u_002570,2026-01-26,1,4,6
u_002570,2026-01-27,2,0,14
u_002570,2026-01-29,4,3,17
u_002570,2026-01-30,4,1,5
u_002570,2026-01-31,3,1,23
u_002570,2026-02-02,5,3,8
u_002570,2026-02-05,2,1,23
u_002570,2026-02-09,2,3,8
u_002570,2026-02-10,7,7,1
u_002570,2026-02-12,1,1,14
u_002570,2026-02-13,1,3,25
u_002570,2026-02-14,1,4,6
u_002570,2026-02-15,3,3,8
u_002570,2026-02-19,4,2,19
u_002570,2026-02-20,1,3,15
u_002570,2026-02-21,6,2,34
u_002570,2026-02-23,1,2,5
u_002570,2026-02-25,3,0,1
u_002570,2026-02-28,2,3,33
u_002570,2026-03-02,6,3,3
u_002570,2026-03-04,3,3,10
u_002570,2026-03-05,5,2,1
u_002570,2026-03-07,1,2,24
u_002570,2026-03-08,8,2,19
u_002570,2026-03-10,3,2,27
u_002570,2026-03-13,4,3,15
u_002570,2026-03-14,1,4,8
u_002570,2026-03-17,3,1,5
u_002570,2026-03-19,6,0,20
u_002570,2026-03-22,2,2,24
u_002570,2026-03-25,2,2,30
u_002570,2026-03-26,4,0,36
u_002570,2026-03-28,1,0,21
u_002570,2026-03-30,5,1,29
u_002570,2026-03-31,4,2,19
u_002571,2025-12-22,1,1,2
u_002571,2026-01-01,1,3,13
u_002571,2026-01-09,1,1,3
u_002571,2026-01-20,1,1,5
u_002571,2026-02-01,3,0,10
u_002571,2026-02-03,1,2,14
u_002571,2026-02-04,2,0,1
u_002571,2026-02-05,1,1,14
u_002571,2026-02-17,1,1,9
u_002571,2026-03-01,1,0,3
u_002571,2026-03-10,1,1,2
u_002571,2026-03-16,1,1,11
u_002571,2026-03-29,2,1,10
u_002572,2025-12-25,1,0,1
u_002572,2025-12-28,1,1,5
u_002572,2026-01-04,2,0,1
u_002572,2026-01-07,1,0,3
u_002572,2026-01-10,1,0,3
u_002572,2026-01-17,2,2,10
u_002572,2026-01-28,2,2,12
u_002572,2026-01-30,1,1,7
u_002572,2026-02-22,1,0,2
u_002572,2026-03-04,1,0,2
u_002572,2026-03-07,1,1,7
u_002572,2026-03-10,1,1,3
u_002572,2026-03-11,1,2,5
u_002572,2026-03-18,1,1,3
u_002573,2025-12-24,1,1,1
u_002573,2025-12-25,2,1,5
u_002573,2025-12-28,1,0,4
u_002573,2026-01-03,1,0,2
u_002573,2026-01-19,2,0,10
u_002573,2026-01-29,1,0,3
u_002573,2026-02-11,1,1,1
u_002573,2026-02-13,1,1,1
u_002573,2026-02-14,1,2,7
u_002573,2026-03-16,2,1,2
u_002573,2026-03-17,1,0,13
u_002574,2025-12-27,2,1,31
u_002574,2025-12-29,4,1,21
u_002574,2025-12-30,3,2,23
u_002574,2026-01-02,2,2,21
u_002574,2026-01-03,1,4,3
u_002574,2026-01-06,7,5,1
u_002574,2026-01-08,1,3,38
u_002574,2026-01-09,2,2,25
u_002574,2026-01-12,3,0,14
u_002574,2026-01-13,1,1,1
u_002574,2026-01-14,4,5,7
u_002574,2026-01-15,3,2,12
u_002574,2026-01-16,1,1,3
u_002574,2026-01-19,2,1,6
u_002574,2026-01-20,2,3,11
u_002574,2026-01-21,1,1,10
u_002574,2026-01-23,6,2,11
u_002574,2026-01-29,1,2,4
u_002574,2026-01-31,1,3,10
u_002574,2026-02-03,1,3,21
u_002574,2026-02-07,1,3,19
u_002574,2026-02-09,3,1,45
u_002574,2026-02-11,2,1,15
u_002574,2026-02-14,4,4,51
u_002574,2026-02-15,4,4,31
u_002574,2026-02-16,5,5,12
u_002574,2026-02-18,1,2,10
u_002574,2026-02-21,1,1,9
u_002574,2026-02-22,3,2,2
u_002574,2026-02-26,1,3,20
u_002574,2026-02-27,2,3,16
u_002574,2026-02-28,2,3,14
u_002574,2026-03-02,2,1,29
u_002574,2026-03-03,4,1,13
u_002574,2026-03-05,2,1,6
u_002574,2026-03-06,3,4,5
u_002574,2026-03-08,4,2,18
u_002574,2026-03-09,3,5,5
u_002574,2026-03-10,6,3,19
u_002574,2026-03-11,2,1,23
u_002574,2026-03-12,3,1,42
u_002574,2026-03-14,1,3,18
u_002574,2026-03-16,3,4,10
u_002574,2026-03-18,2,4,7
u_002574,2026-03-22,3,0,19
u_002574,2026-03-23,2,1,18
u_002574,2026-03-24,4,1,3
u_002574,2026-03-25,2,5,24
u_002574,2026-03-26,5,3,5
u_002574,2026-03-27,2,3,4
u_002574,2026-03-30,3,2,8
u_002574,2026-03-31,4,0,3
u_002575,2025-12-23,1,4,4
u_002575,2025-12-26,1,3,5
u_002575,2025-12-29,1,0,6
u_002575,2026-01-01,1,1,5
u_002575,2026-01-02,1,0,7
u_002575,2026-01-21,1,1,2
u_002575,2026-01-28,1,2,16
u_002575,2026-02-06,2,0,6
u_002575,2026-02-19,1,0,7
u_002575,2026-02-22,2,2,1
u_002575,2026-02-27,1,0,4
u_002575,2026-03-04,1,0,4
u_002575,2026-03-09,1,3,3
u_002575,2026-03-22,1,1,3
u_002575,2026-03-23,1,2,4
u_002575,2026-03-31,1,2,10
u_002576,2025-12-29,2,7,24
u_002576,2025-12-30,1,3,5
u_002576,2026-01-02,3,2,4
u_002576,2026-01-06,1,1,12
u_002576,2026-01-08,3,5,16
u_002576,2026-01-09,4,2,7
u_002576,2026-01-10,3,1,7
u_002576,2026-01-11,5,0,27
u_002576,2026-01-13,2,0,8
u_002576,2026-01-14,3,2,18
u_002576,2026-01-16,2,2,5
u_002576,2026-01-17,5,1,1
u_002576,2026-01-18,3,2,19
u_002576,2026-01-19,2,4,51
u_002576,2026-01-20,1,4,4
u_002576,2026-01-21,2,2,30
u_002576,2026-01-22,1,3,24
u_002576,2026-01-23,4,1,27
u_002576,2026-01-25,3,1,14
u_002576,2026-01-26,2,3,7
u_002576,2026-01-27,3,3,6
u_002576,2026-01-28,1,3,5
u_002576,2026-01-31,4,0,13
u_002576,2026-02-02,4,0,20
u_002576,2026-02-04,6,3,7
u_002576,2026-02-12,1,1,14
u_002576,2026-02-14,1,3,19
u_002576,2026-02-17,2,1,11
u_002577,2025-12-24,1,2,9
u_002577,2026-01-06,1,1,6
u_002577,2026-01-07,1,1,8
u_002577,2026-01-14,1,2,3
u_002577,2026-01-15,1,1,2
u_002577,2026-01-18,1,0,4
u_002577,2026-01-21,1,1,1
u_002577,2026-01-30,1,1,1
u_002577,2026-02-02,5,1,1
u_002577,2026-02-16,2,1,4
u_002577,2026-02-18,1,2,3
u_002577,2026-03-02,1,2,3
u_002577,2026-03-06,1,1,5
u_002577,2026-03-07,2,1,6
u_002577,2026-03-09,2,0,14
u_002577,2026-03-16,1,1,4
u_002577,2026-03-31,1,0,13
u_002578,2025-12-21,1,3,6
u_002578,2025-12-24,4,0,4
u_002578,2025-12-31,1,1,10
u_002578,2026-01-01,3,2,2
u_002578,2026-01-29,1,1,8
u_002578,2026-02-04,2,2,10
u_002578,2026-02-05,1,4,1
u_002578,2026-02-23,1,0,1
u_002578,2026-02-25,1,0,4
u_002578,2026-03-01,2,2,2
u_002578,2026-03-11,2,0,4
u_002578,2026-03-19,1,0,3
u_002578,2026-03-28,2,3,2
u_002579,2025-12-28,4,0,41
u_002579,2025-12-29,3,4,10
u_002579,2025-12-31,4,3,16
u_002579,2026-01-01,1,3,12
u_002579,2026-01-02,2,3,46
u_002579,2026-01-03,3,0,46
u_002579,2026-01-04,3,0,12
u_002579,2026-01-05,1,1,14
u_002579,2026-01-08,3,2,18
u_002579,2026-01-09,3,3,5
u_002579,2026-01-10,3,0,35
u_002579,2026-01-12,3,2,15
u_002579,2026-01-15,1,1,6
u_002579,2026-01-17,4,2,5
u_002579,2026-01-19,1,1,75
u_002579,2026-01-20,2,2,28
u_002579,2026-01-21,2,4,26
u_002579,2026-01-22,7,3,17
u_002579,2026-01-23,3,2,11
u_002579,2026-01-24,4,0,2
u_002579,2026-01-27,7,3,2
u_002579,2026-01-28,4,2,13
u_002579,2026-01-30,4,1,16
u_002579,2026-02-05,4,1,1
u_002579,2026-02-06,1,1,25
u_002579,2026-02-08,3,4,14
u_002579,2026-02-10,2,5,7
u_002579,2026-02-11,3,2,25
u_002579,2026-02-12,5,2,38
u_002579,2026-02-14,3,2,8
u_002579,2026-02-16,6,3,5
u_002579,2026-02-18,3,1,3
u_002579,2026-02-22,2,5,15
u_002579,2026-02-26,2,5,21
u_002579,2026-02-28,2,3,30
u_002579,2026-03-02,3,3,6
u_002579,2026-03-03,2,2,20
u_002579,2026-03-05,1,5,15
u_002579,2026-03-08,9,2,1
u_002579,2026-03-09,1,0,12
u_002579,2026-03-10,8,2,20
u_002579,2026-03-11,4,1,18
u_002579,2026-03-12,7,1,17
u_002579,2026-03-13,2,1,11
u_002579,2026-03-14,3,1,23
u_002579,2026-03-16,3,1,7
u_002579,2026-03-17,3,4,15
u_002579,2026-03-20,4,4,29
u_002579,2026-03-21,6,2,12
u_002579,2026-03-22,3,2,4
u_002579,2026-03-24,4,0,34
u_002579,2026-03-28,2,3,6
u_002579,2026-03-30,3,6,14
u_002580,2025-12-24,1,3,9
u_002580,2026-01-03,1,0,1
u_002580,2026-01-28,1,2,11
u_002580,2026-01-30,2,0,3
u_002580,2026-02-06,1,3,7
u_002580,2026-02-15,1,0,6
u_002580,2026-03-03,2,2,3
u_002580,2026-03-09,1,2,7
u_002581,2025-12-27,1,3,2
u_002581,2025-12-28,3,1,5
u_002581,2025-12-30,1,2,2
u_002581,2026-01-04,1,4,11
u_002581,2026-01-19,1,0,5
u_002581,2026-01-21,1,4,5
u_002581,2026-02-04,4,3,11
u_002581,2026-02-06,2,0,7
u_002581,2026-03-06,3,1,1
u_002581,2026-03-07,1,2,1
u_002581,2026-03-13,1,1,5
u_002581,2026-03-17,1,0,1
u_002581,2026-03-23,3,1,9
u_002581,2026-03-26,3,3,1
u_002581,2026-03-27,1,0,3
u_002582,2025-12-24,1,0,6
u_002582,2025-12-25,1,1,3
u_002582,2025-12-28,3,1,6
u_002582,2025-12-29,3,1,1
u_002582,2026-01-01,2,1,10
u_002582,2026-01-03,3,0,7
u_002582,2026-01-05,1,2,2
u_002582,2026-01-07,1,2,2
u_002582,2026-01-25,1,2,4
u_002582,2026-01-29,1,1,2
u_002582,2026-02-07,1,1,6
u_002582,2026-02-11,1,3,5
u_002582,2026-02-19,1,2,4
u_002582,2026-02-23,1,1,7
u_002582,2026-03-03,4,2,1
u_002582,2026-03-12,1,0,16
u_002582,2026-03-30,1,1,6
u_002583,2025-12-22,1,0,11
u_002583,2025-12-29,1,2,3
u_002583,2026-01-05,1,2,8
u_002583,2026-01-12,1,0,10
u_002583,2026-01-21,3,2,1
u_002583,2026-01-28,1,0,7
u_002583,2026-02-07,2,0,6
u_002583,2026-02-17,3,1,11
u_002583,2026-02-19,2,0,12
u_002583,2026-02-20,1,2,5
u_002583,2026-03-03,2,2,7
u_002583,2026-03-04,1,1,1
u_002583,2026-03-05,2,3,2
u_002583,2026-03-09,1,1,8
u_002583,2026-03-10,1,2,4
u_002583,2026-03-18,2,2,6
u_002583,2026-03-19,2,2,1
u_002583,2026-03-23,1,4,2
u_002584,2025-12-28,1,1,5
u_002584,2026-01-15,1,3,20
u_002584,2026-01-22,4,3,4
u_002584,2026-01-28,2,1,2
u_002584,2026-02-03,1,1,3
u_002584,2026-02-06,1,0,2
u_002584,2026-02-19,1,4,5
u_002584,2026-03-02,1,2,4
u_002584,2026-03-05,1,0,2
u_002584,2026-03-13,2,1,4
u_002584,2026-03-23,1,1,5
u_002584,2026-03-24,1,1,2
u_002584,2026-03-27,2,0,27
u_002585,2025-12-30,2,1,11
u_002585,2025-12-31,1,2,16
u_002585,2026-01-04,6,4,26
u_002585,2026-01-05,6,2,17
u_002585,2026-01-06,6,2,14
u_002585,2026-01-07,3,4,1
u_002585,2026-01-08,4,4,9
u_002585,2026-01-09,1,6,5
u_002585,2026-01-10,6,3,44
u_002585,2026-01-11,2,2,24
u_002585,2026-01-16,6,1,3
u_002585,2026-01-20,6,1,11
u_002585,2026-01-21,7,4,10
u_002585,2026-01-23,4,4,24
u_002585,2026-01-25,3,3,18
u_002585,2026-01-26,1,1,35
u_002585,2026-01-27,2,1,46
u_002585,2026-01-28,1,1,13
u_002585,2026-01-29,3,5,43
u_002585,2026-01-30,2,3,15
u_002585,2026-02-01,3,2,28
u_002585,2026-02-02,2,1,6
u_002585,2026-02-03,1,0,5
u_002585,2026-02-05,2,4,22
u_002585,2026-02-06,3,4,28
u_002585,2026-02-07,1,2,47
u_002585,2026-02-08,6,1,6
u_002585,2026-02-10,1,2,41
u_002585,2026-02-11,4,1,10
u_002585,2026-02-12,4,1,6
u_002585,2026-02-14,4,1,14
u_002585,2026-02-16,2,1,4
u_002585,2026-02-17,1,2,15
u_002585,2026-02-19,1,2,23
u_002585,2026-02-23,3,2,23
u_002585,2026-02-25,7,4,7
u_002585,2026-02-27,2,2,6
u_002585,2026-02-28,2,2,3
u_002585,2026-03-02,2,3,10
u_002585,2026-03-04,6,0,16
u_002585,2026-03-05,8,1,38
u_002585,2026-03-06,1,3,25
u_002585,2026-03-08,1,0,12
u_002585,2026-03-09,3,3,1
u_002585,2026-03-10,3,1,29
u_002585,2026-03-16,4,1,10
u_002585,2026-03-18,2,2,7
u_002585,2026-03-21,4,2,9
u_002585,2026-03-23,1,1,27
u_002585,2026-03-24,5,4,12
u_002585,2026-03-25,1,4,4
u_002585,2026-03-26,5,1,3
u_002585,2026-03-27,5,2,43
u_002585,2026-03-28,5,4,7
u_002585,2026-03-30,3,2,7
u_002585,2026-03-31,5,2,1
u_002586,2026-01-06,2,2,6
u_002586,2026-01-15,1,0,4
u_002586,2026-01-21,1,1,9
u_002586,2026-01-22,3,1,1
u_002586,2026-01-26,1,3,8
u_002586,2026-01-29,1,0,9
u_002586,2026-02-04,3,1,11
u_002586,2026-02-07,1,4,4
u_002586,2026-02-08,3,2,6
u_002586,2026-02-12,1,3,4
u_002586,2026-03-10,1,3,1
u_002586,2026-03-20,1,0,1
u_002586,2026-03-29,1,0,11
u_002587,2025-12-27,1,1,17
u_002587,2026-01-07,1,2,2
u_002587,2026-01-08,1,2,16
u_002587,2026-01-20,1,0,4
u_002587,2026-01-25,2,1,5
